742090.txt	1	76.00
8131889.txt	1	0.00
129174.txt	1	1.40
119733.txt	1	6.33
810670.txt	1	3.83
oph04392.txt	1	0.00
860324.txt	1	5.67
mw22380.txt	1	0.00
110361.txt	1	50.00
oph13595.txt	1	0.00
mw52268.txt	1	0.00
mw42827.txt	1	0.00
447107.txt	1	11.50
221476.txt	1	5.20
8097565.txt	1	0.00
8093440.txt	1	0.00
898705.txt	1	0.25
80592.txt	1	0.00
530206.txt	1	29.00
863570.txt	1	0.33
148742.txt	1	7.67
mw75280.txt	1	0.00
255732.txt	1	4.75
28363.txt	1	15.00
446909.txt	1	2.00
8002632.txt	1	0.00
8012073.txt	1	0.00
476116.txt	1	5.00
24919.txt	1	1.52
8104544.txt	1	0.00
602270.txt	1	18.33
m2w00410.txt	1	0.00
78017.txt	1	4.00
578028.txt	1	40.00
8021276.txt	1	0.00
8045167.txt	1	1.00
646608.txt	1	13.00
8041042.txt	1	0.00
611473.txt	1	2.50
720504.txt	1	7.29
822416.txt	1	0.00
685018.txt	1	0.27
811172.txt	1	18.00
7888956.txt	1	0.00
mw10235.txt	1	0.00
mw30001.txt	1	0.00
oph14097.txt	1	0.00
8059657.txt	1	6.33
7106.txt	1	8.50
7995946.txt	1	0.00
oph00531.txt	1	0.00
659295.txt	1	0.54
8133553.txt	1	0.00
7991821.txt	1	0.50
120066.txt	1	14.83
757082.txt	1	6.56
8044969.txt	1	1.00
829787.txt	1	1.86
8040844.txt	1	1.00
8098067.txt	1	0.00
586352.txt	1	1.60
562461.txt	1	1.67
7990699.txt	1	15.00
8070051.txt	1	0.00
493643.txt	1	1.43
51887.txt	1	3.92
oph09943.txt	1	0.00
8083379.txt	1	0.00
139803.txt	1	6.50
860628.txt	1	11.00
158447.txt	1	16.50
mw46575.txt	1	1.00
222902.txt	1	13.00
8067981.txt	1	0.00
515310.txt	1	9.00
8003134.txt	1	0.00
402835.txt	1	0.67
436167.txt	1	2.33
8105046.txt	1	0.00
776650.txt	1	1.42
432042.txt	1	0.78
538079.txt	1	8.57
8097869.txt	1	0.00
421479.txt	1	32.14
721006.txt	1	0.20
8110124.txt	1	0.00
785853.txt	1	3.20
7968601.txt	1	0.00
539241.txt	1	2.67
mw75584.txt	1	0.00
8108292.txt	1	0.00
8139302.txt	1	1.00
709733.txt	1	19.00
507993.txt	1	0.44
8104848.txt	1	0.00
8056034.txt	1	5.00
mw136984.txt	1	0.00
807520.txt	1	8.00
oph01033.txt	1	0.00
8015583.txt	1	0.00
383030.txt	1	2.11
622340.txt	1	23.50
mw156750.txt	1	0.00
646231.txt	1	8.00
67077.txt	1	33.00
557647.txt	1	0.92
396358.txt	1	0.54
826164.txt	1	3.29
8065237.txt	1	2.00
553522.txt	1	48.00
8085003.txt	1	0.00
713689.txt	1	1.60
464938.txt	1	13.00
733455.txt	1	5.75
7455387.txt	1	0.00
8070315.txt	1	0.00
783109.txt	1	37.00
105170.txt	1	27.50
81358.txt	1	14.50
227529.txt	1	1.60
223404.txt	1	15.50
oph00835.txt	1	1.00
8068483.txt	1	0.00
8044592.txt	1	0.00
8075602.txt	1	0.00
403337.txt	1	1.53
743820.txt	1	0.85
423103.txt	1	6.75
501124.txt	1	5.25
845732.txt	1	9.00
879064.txt	1	4.00
8053795.txt	1	0.00
119660.txt	1	0.67
684443.txt	1	26.33
mw130115.txt	1	0.00
95848.txt	1	26.00
7908886.txt	1	0.00
591734.txt	1	0.00
580490.txt	1	1.29
mw16991.txt	1	0.00
104972.txt	1	46.00
158070.txt	1	9.50
mw76086.txt	1	0.00
mw128283.txt	1	0.00
256538.txt	1	0.60
235853.txt	1	1.90
245294.txt	1	0.56
mw51957.txt	1	1.00
163829.txt	1	21.33
mw75848.txt	1	0.00
808022.txt	1	0.00
7973059.txt	1	0.00
8023204.txt	1	0.00
8101225.txt	1	0.00
254497.txt	1	2.45
476003.txt	1	1.80
250372.txt	1	3.25
530133.txt	1	7.00
54013.txt	1	1.50
8032407.txt	1	0.00
626729.txt	1	0.93
441549.txt	1	1.30
mw142564.txt	1	0.00
8134319.txt	1	0.00
461315.txt	1	2.22
7344536.txt	1	0.00
63216.txt	1	3.88
641248.txt	1	1.38
8118921.txt	1	2.00
8104471.txt	1	0.00
162950.txt	1	3.30
459483.txt	1	1.61
8128362.txt	1	1.00
8015887.txt	1	0.00
oph01337.txt	1	0.00
8117799.txt	1	0.00
8035653.txt	1	0.00
8011762.txt	1	0.00
87147.txt	1	6.67
77706.txt	1	5.33
233109.txt	1	13.92
53815.txt	1	77.50
8133440.txt	1	7.50
8040731.txt	1	0.00
86909.txt	1	1.70
92225.txt	1	1.75
51774.txt	1	10.00
oph09830.txt	1	0.00
129365.txt	1	0.09
op429.txt	1	0.00
mw17493.txt	1	0.00
149131.txt	1	32.00
7999998.txt	1	0.00
mw33815.txt	1	0.00
179019.txt	1	5.00
mw67147.txt	1	0.00
138568.txt	1	2.03
7033.txt	1	214.00
mw63022.txt	1	1.00
110552.txt	1	4.17
oph13786.txt	1	0.00
618028.txt	1	1.35
849480.txt	1	2.67
mw72225.txt	1	0.00
mw206568.txt	1	0.00
221667.txt	1	6.00
501428.txt	1	2.50
mw202443.txt	1	0.00
mw143066.txt	1	0.00
863761.txt	1	7.25
mw77512.txt	1	0.00
791737.txt	1	0.68
509921.txt	1	1.00
19351.txt	1	3.08
402762.txt	1	16.00
177902.txt	1	53.00
mw51580.txt	1	0.00
569016.txt	1	0.00
8012264.txt	1	0.00
7972444.txt	1	0.00
8138067.txt	1	0.00
476307.txt	1	1.61
8114176.txt	1	0.00
8104735.txt	1	0.00
m2w00601.txt	1	0.00
387042.txt	1	11.75
8110051.txt	1	0.00
47198.txt	1	6.00
465063.txt	1	2.00
543084.txt	1	2.75
mw142868.txt	1	0.00
652115.txt	1	8.50
8041233.txt	1	0.00
8123379.txt	1	0.00
822607.txt	1	0.23
mw29239.txt	1	0.00
552287.txt	1	0.50
mw49005.txt	1	0.00
mw25114.txt	1	0.00
mw1jan1132.txt	1	0.00
105738.txt	1	8.00
111054.txt	1	7.00
oph14288.txt	1	14.00
8059848.txt	1	6.33
oph10163.txt	1	0.00
8055723.txt	1	0.00
645920.txt	1	1.88
222169.txt	1	3.43
757273.txt	1	16.33
494072.txt	1	8.50
566777.txt	1	5.83
866304.txt	1	11.50
586543.txt	1	4.62
825853.txt	1	2.00
562652.txt	1	1.25
8094133.txt	1	5.00
497959.txt	1	4.00
8070242.txt	1	0.00
684330.txt	1	4.14
75969.txt	1	4.00
mw37563.txt	1	0.00
90488.txt	1	2.17
590499.txt	1	6.00
mw22875.txt	1	0.00
407389.txt	1	1.22
178404.txt	1	6.00
403264.txt	1	25.33
8003325.txt	1	0.00
8105237.txt	1	0.00
716119.txt	1	31.00
173157.txt	1	2.00
163716.txt	1	4.56
514379.txt	1	2.28
8012528.txt	1	0.00
500813.txt	1	3.50
888194.txt	1	36.00
878753.txt	1	4.40
8082691.txt	1	0.00
795485.txt	1	3.12
897397.txt	1	6.00
235780.txt	1	9.33
39421.txt	1	24.00
8017815.txt	1	0.00
28858.txt	1	7.00
528869.txt	1	1.83
8115602.txt	1	0.17
715240.txt	1	3.50
8015774.txt	1	0.00
626656.txt	1	2.57
8021090.txt	1	1.00
8134246.txt	1	0.00
mw156941.txt	1	0.00
mw80853.txt	1	0.00
728568.txt	1	1.45
420791.txt	1	59.00
57827.txt	1	4.00
43377.txt	1	2.00
8065428.txt	1	0.00
563154.txt	1	3.75
8041537.txt	1	1.00
mw1375.txt	1	0.00
611968.txt	1	2.75
802464.txt	1	10.00
87034.txt	1	9.20
655625.txt	1	31.80
8061303.txt	1	6.33
831433.txt	1	7.00
mw14174.txt	1	0.00
116605.txt	1	15.00
640937.txt	1	0.30
105361.txt	1	2.75
mw13936.txt	1	0.00
7999885.txt	1	0.50
233036.txt	1	3.50
oph10467.txt	1	0.00
8044783.txt	1	0.00
634980.txt	1	4.50
86836.txt	1	1.46
859489.txt	1	5.21
82711.txt	1	6.50
501315.txt	1	4.43
688759.txt	1	2.00
582722.txt	1	12.00
8053986.txt	1	0.00
8083193.txt	1	0.00
119851.txt	1	5.00
mw130306.txt	1	0.00
169505.txt	1	3.00
8092396.txt	1	0.00
7938284.txt	1	0.00
884333.txt	1	3.64
506602.txt	1	5.25
8007073.txt	1	0.00
mw76277.txt	1	0.00
147698.txt	1	139.00
6722.txt	1	5.17
mw72152.txt	1	0.00
406774.txt	1	11.50
245485.txt	1	0.65
241360.txt	1	2.25
545012.txt	1	1.55
504561.txt	1	10.00
7932799.txt	1	0.00
7963809.txt	1	0.00
8125307.txt	1	0.00
623033.txt	1	0.75
456428.txt	1	8.67
421293.txt	1	1.94
8001588.txt	1	0.00
30313.txt	1	79.14
8042039.txt	1	0.00
8110619.txt	1	0.00
mw142755.txt	1	0.00
461506.txt	1	15.00
794870.txt	1	254.50
802728.txt	1	0.00
mw1639.txt	1	0.00
7967293.txt	1	0.00
117107.txt	1	5.83
8071008.txt	1	0.00
641439.txt	1	3.73
mw25001.txt	1	0.00
8006875.txt	1	0.00
8108787.txt	1	0.00
8104662.txt	1	0.00
7962930.txt	1	0.50
oph01528.txt	1	0.00
13793.txt	1	9.00
568705.txt	1	15.80
728191.txt	1	13.00
57450.txt	1	0.31
396172.txt	1	11.00
8041160.txt	1	0.00
635482.txt	1	2.17
748638.txt	1	11.00
498084.txt	1	19.17
744513.txt	1	1.38
464752.txt	1	7.86
546898.txt	1	1.85
mw4885.txt	1	0.00
mw31j0070.txt	1	0.00
42762.txt	1	1.70
83213.txt	1	2.22
8061607.txt	1	6.33
mw15600.txt	1	0.00
7990777.txt	1	0.00
8040922.txt	1	0.00
753716.txt	1	19.00
490515.txt	1	3.00
787048.txt	1	0.67
mw28928.txt	1	0.14
125431.txt	1	2.50
oph08899.txt	1	0.50
mw54010.txt	1	0.00
oph04774.txt	1	0.00
227343.txt	1	229.67
7049103.txt	1	0.00
870147.txt	1	1.12
8079541.txt	1	0.00
mw63213.txt	1	0.00
mw115410.txt	1	1.00
oph13977.txt	1	0.00
403151.txt	1	3.00
253106.txt	1	1.25
8098185.txt	1	0.00
8088744.txt	1	0.00
153278.txt	1	111.50
497886.txt	1	14.75
231299.txt	1	2.00
75896.txt	1	14.00
mw202634.txt	1	0.00
95662.txt	1	24.50
858874.txt	1	1.50
139921.txt	1	6.12
697585.txt	1	6.67
701318.txt	1	1.31
7938588.txt	1	0.00
884637.txt	1	28.83
580985.txt	1	5.12
mw77703.txt	1	0.00
137880.txt	1	1.52
791928.txt	1	0.54
178331.txt	1	12.33
780684.txt	1	0.52
256352.txt	1	2.81
mw5jan1571.txt	1	0.00
19542.txt	1	8.33
8109289.txt	1	0.00
mw51771.txt	1	0.00
8129055.txt	1	0.00
7963432.txt	1	0.00
8105164.txt	1	0.00
456051.txt	1	15.33
538197.txt	1	1.00
446610.txt	1	4.00
528756.txt	1	0.91
8036346.txt	1	0.00
715808.txt	1	5.33
8104926.txt	1	0.00
7982076.txt	1	2.33
8110242.txt	1	0.00
8100801.txt	1	0.00
441363.txt	1	5.33
554519.txt	1	4.00
mw5387.txt	1	0.00
611855.txt	1	13.57
802351.txt	1	5.40
8041424.txt	1	0.00
450566.txt	1	1.38
mw31j0334.txt	1	0.00
832239.txt	1	1.00
852005.txt	1	0.88
mw1jan1323.txt	1	0.00
oph05276.txt	1	0.00
mw10617.txt	1	0.00
oph01151.txt	1	0.00
479744.txt	1	42.00
131011.txt	1	3.40
oph10354.txt	1	0.00
8065355.txt	1	0.00
77520.txt	1	4.89
8133935.txt	1	0.00
382910.txt	1	3.20
737698.txt	1	1.00
484822.txt	1	1.70
76398.txt	1	0.49
859376.txt	1	19.00
592050.txt	1	5.22
820797.txt	1	0.69
683399.txt	1	16.00
mw37754.txt	1	0.00
mw78205.txt	1	0.00
227647.txt	1	0.08
223522.txt	1	1.12
403455.txt	1	0.84
427346.txt	1	1.71
447112.txt	1	2.50
607279.txt	1	0.85
25122.txt	1	1.00
8105428.txt	1	0.00
mw211460.txt	1	0.00
451068.txt	1	1.00
mw200897.txt	1	0.00
437711.txt	1	0.67
157950.txt	1	4.83
7987627.txt	1	0.00
mw11119.txt	1	0.00
8119918.txt	1	0.00
mw75966.txt	1	0.00
8047213.txt	1	0.00
719556.txt	1	2.17
7983502.txt	1	1.00
176594.txt	1	2.17
7972939.txt	1	0.00
807902.txt	1	12.50
8056416.txt	1	0.00
250490.txt	1	3.00
554142.txt	1	3.15
8021281.txt	1	0.00
646613.txt	1	1.00
43568.txt	1	0.69
543579.txt	1	1.47
87225.txt	1	161.00
63334.txt	1	8.00
641366.txt	1	12.91
392615.txt	1	25.00
733837.txt	1	23.00
480077.txt	1	8.40
572548.txt	1	0.00
mw38256.txt	1	0.00
126237.txt	1	0.90
8080138.txt	1	0.00
409204.txt	1	0.00
7935229.txt	1	0.00
850268.txt	1	0.67
mw64019.txt	1	0.00
8059662.txt	1	6.33
oph10658.txt	1	0.00
488570.txt	1	1.00
8044974.txt	1	0.00
8004018.txt	1	1.00
399986.txt	1	6.50
797300.txt	1	0.50
8094628.txt	1	0.00
582913.txt	1	13.00
7738776.txt	1	0.00
875321.txt	1	1.08
op547.txt	1	0.00
782612.txt	1	23.67
864758.txt	1	1.64
134561.txt	1	1.56
mw76468.txt	1	0.00
8105051.txt	1	0.00
mw202561.txt	1	0.00
14182.txt	1	35.00
mw178319.txt	1	0.00
8097874.txt	1	0.00
152967.txt	1	0.71
mw143184.txt	1	0.00
8101607.txt	1	0.00
mw142946.txt	1	0.00
393117.txt	1	27.00
oph07204.txt	1	0.00
8119541.txt	1	0.00
8104853.txt	1	0.00
459865.txt	1	1.32
67082.txt	1	23.00
8069367.txt	1	0.00
611782.txt	1	17.33
8065242.txt	1	1.00
635673.txt	1	19.25
744704.txt	1	0.29
737585.txt	1	35.50
846616.txt	1	0.71
822725.txt	1	0.91
mw31j0261.txt	1	0.00
661436.txt	1	2.40
8091005.txt	1	6.33
681202.txt	1	1.76
483587.txt	1	6.33
640751.txt	1	1.88
92607.txt	1	0.86
oph04965.txt	1	0.00
8059966.txt	1	6.33
870338.txt	1	4.40
mw67529.txt	1	0.00
oph00840.txt	1	0.00
110934.txt	1	19.00
mw203063.txt	1	0.00
403342.txt	1	2.00
86650.txt	1	1.33
8098376.txt	1	1.50
699817.txt	1	1.92
153469.txt	1	3.50
mw110354.txt	1	0.00
mw202825.txt	1	0.00
493952.txt	1	20.00
99978.txt	1	0.04
31006.txt	1	8.40
571973.txt	1	14.22
71962.txt	1	1.83
mw37681.txt	1	0.00
7082219.txt	1	0.20
40209.txt	1	11.00
mw22993.txt	1	0.00
8018131.txt	1	0.00
873584.txt	1	0.50
427273.txt	1	70.00
29174.txt	1	1.91
8007568.txt	1	0.50
7963623.txt	1	0.00
7973064.txt	1	0.00
8105355.txt	1	0.00
mw168501.txt	1	0.00
14486.txt	1	10.00
mw7619.txt	1	0.00
558154.txt	1	25.40
534263.txt	1	80.00
8114558.txt	1	0.00
445679.txt	1	0.20
421788.txt	1	10.00
8021849.txt	1	0.00
823227.txt	1	4.80
461320.txt	1	0.50
641253.txt	1	4.50
93109.txt	1	7.27
126124.txt	1	3.88
48742.txt	1	2.32
mw6740.txt	1	0.00
mw10808.txt	1	0.00
8015892.txt	1	0.00
mw40015.txt	1	0.00
646540.txt	1	4.50
mw116103.txt	1	0.00
479935.txt	1	0.64
111436.txt	1	7.44
8124923.txt	1	0.00
57945.txt	1	0.67
499701.txt	1	5.86
131202.txt	1	3.00
53820.txt	1	6.57
oph10545.txt	1	0.00
8020970.txt	1	0.00
631852.txt	1	27.00
733764.txt	1	0.63
859567.txt	1	5.06
8050858.txt	1	0.00
831551.txt	1	1.58
7397441.txt	1	0.00
8094515.txt	1	5.00
8080065.txt	1	0.00
op434.txt	1	0.00
581678.txt	1	23.00
mw23495.txt	1	0.00
159258.txt	1	10.30
850195.txt	1	5.00
155133.txt	1	42.00
227838.txt	1	4.00
mw32698.txt	1	0.00
mw56589.txt	1	0.00
16110.txt	1	5.00
oph13791.txt	1	14.00
7671717.txt	1	0.00
516121.txt	1	23.00
mw115905.txt	1	0.00
mw145112.txt	1	0.00
mw52464.txt	1	0.00
618033.txt	1	0.89
7960000.txt	1	0.00
423412.txt	1	4.62
8037039.txt	1	0.00
8013148.txt	1	0.00
8003707.txt	1	0.00
173539.txt	1	2.28
412849.txt	1	40.00
8073870.txt	1	0.00
7567973.txt	1	1.00
20066.txt	1	8.00
520077.txt	1	7.50
7969412.txt	1	0.00
451259.txt	1	1.75
791742.txt	1	5.00
8038201.txt	1	0.00
406892.txt	1	31.29
7967371.txt	1	0.00
549255.txt	1	13.00
49244.txt	1	16.00
8027638.txt	1	0.00
7591695.txt	1	0.20
69010.txt	1	2.83
8016394.txt	1	0.00
8047404.txt	1	0.00
719747.txt	1	7.75
8125425.txt	1	0.00
613710.txt	1	8.00
mw95923.txt	1	0.00
8025597.txt	1	0.00
54322.txt	1	0.00
13871.txt	1	2.92
554333.txt	1	63.00
8134628.txt	1	0.00
441858.txt	1	3.43
mw142873.txt	1	0.00
632354.txt	1	5.33
465749.txt	1	2.56
652120.txt	1	17.00
485515.txt	1	3.80
461624.txt	1	0.77
8130503.txt	1	0.00
450380.txt	1	3.83
563536.txt	1	25.25
836178.txt	1	10.80
mw1757.txt	1	0.00
8071126.txt	1	0.50
832053.txt	1	17.67
743469.txt	1	0.22
480268.txt	1	3.67
82169.txt	1	21.83
126428.txt	1	3.72
8080329.txt	1	0.00
oph05090.txt	1	0.00
mw10431.txt	1	0.00
459792.txt	1	1.75
oph14293.txt	1	14.00
8059853.txt	1	6.33
8035962.txt	1	0.00
659491.txt	1	1.40
100496.txt	1	11.20
131506.txt	1	2.86
8137874.txt	1	0.00
8113983.txt	1	0.00
396290.txt	1	2.12
488761.txt	1	1.75
233418.txt	1	1.00
757959.txt	1	9.67
96659.txt	1	21.00
8094819.txt	1	0.00
op738.txt	1	0.60
571860.txt	1	2.30
138877.txt	1	5.67
158643.txt	1	35.67
144193.txt	1	79.00
mw63331.txt	1	0.00
mw22880.txt	1	0.00
8088862.txt	1	0.00
mw52768.txt	1	0.00
607093.txt	1	4.67
mw206877.txt	1	0.00
8003330.txt	1	0.00
412472.txt	1	12.00
514384.txt	1	3.88
521503.txt	1	14.00
384105.txt	1	18.67
mw143375.txt	1	0.00
486017.txt	1	13.00
725327.txt	1	7.67
8131005.txt	1	1.00
564038.txt	1	4.00
642059.txt	1	5.50
730405.txt	1	0.82
8017820.txt	1	0.00
mw75780.txt	1	0.00
426962.txt	1	14.50
102120.txt	1	6.67
548640.txt	1	7.00
58070.txt	1	67.00
8128935.txt	1	0.00
387351.txt	1	7.00
8138376.txt	1	1.00
mw20136.txt	1	0.00
172964.txt	1	1.39
8134251.txt	1	0.00
704682.txt	1	0.79
817838.txt	1	2.71
455931.txt	1	1.83
769024.txt	1	3.33
465372.txt	1	0.06
837604.txt	1	2.00
8021776.txt	1	0.00
mw162943.txt	1	0.00
8065433.txt	1	0.00
485819.txt	1	0.50
mw1380.txt	1	0.00
8123688.txt	1	0.00
611973.txt	1	4.25
63829.txt	1	1.50
mw200008.txt	1	0.00
774102.txt	1	1.35
52585.txt	1	24.50
381866.txt	1	0.50
8050745.txt	1	0.00
8060186.txt	1	6.33
763539.txt	1	5.50
592809.txt	1	4.08
mw34626.txt	1	0.00
mw23382.txt	1	0.00
101922.txt	1	1.57
oph14597.txt	1	0.00
mw129358.txt	1	0.00
oph10472.txt	1	0.00
417099.txt	1	1.36
mw73036.txt	1	0.00
424218.txt	1	4.17
222478.txt	1	0.70
140332.txt	1	3.50
26119.txt	1	1.36
mw8008.txt	1	0.00
7970009.txt	1	0.00
7142025.txt	1	0.00
8053991.txt	1	0.00
mw130311.txt	1	0.00
mw212457.txt	1	0.00
op361.txt	1	1.00
868697.txt	1	21.50
875816.txt	1	7.00
247531.txt	1	2.04
8018322.txt	1	0.00
158947.txt	1	20.80
mw76282.txt	1	0.00
mw42950.txt	1	0.00
256734.txt	1	3.43
29365.txt	1	6.27
19924.txt	1	0.18
607397.txt	1	0.87
8023400.txt	1	0.00
mw144801.txt	1	0.00
1480.txt	1	4.08
436667.txt	1	1.57
8105546.txt	1	0.00
79019.txt	1	0.41
8125312.txt	1	0.00
705184.txt	1	6.33
8022278.txt	1	0.00
8012837.txt	1	0.00
8046169.txt	1	5.00
714387.txt	1	27.25
8120065.txt	1	0.00
8110624.txt	1	0.00
584108.txt	1	0.78
382368.txt	1	25.00
812174.txt	1	28.00
7702514.txt	1	0.00
259980.txt	1	34.00
480155.txt	1	8.00
387655.txt	1	1.17
oph01533.txt	1	0.00
8056534.txt	1	1.00
mw6931.txt	1	0.00
489567.txt	1	3.44
111627.txt	1	0.44
724752.txt	1	0.83
8113870.txt	1	0.00
577913.txt	1	1.67
87343.txt	1	3.80
63452.txt	1	6.00
655934.txt	1	7.40
8061612.txt	1	6.33
470754.txt	1	22.00
763162.txt	1	0.80
8070815.txt	1	0.00
831742.txt	1	0.43
92421.txt	1	0.40
mw28933.txt	1	0.00
694344.txt	1	21.00
409322.txt	1	6.00
7955113.txt	1	0.50
114873.txt	1	2.00
mw208805.txt	1	0.00
8004136.txt	1	0.00
8068983.txt	1	4.75
8028027.txt	1	0.00
413278.txt	1	0.56
mw52655.txt	1	1.50
8106048.txt	1	0.00
mw62096.txt	1	0.00
8000011.txt	1	0.00
mw145303.txt	1	0.00
242548.txt	1	5.67
511065.txt	1	0.75
1744.txt	1	13.00
442247.txt	1	2.14
20257.txt	1	2.50
520268.txt	1	7.50
580990.txt	1	0.00
540034.txt	1	36.33
7969603.txt	1	0.00
158570.txt	1	1.67
7865650.txt	1	0.00
mw76586.txt	1	0.00
8109294.txt	1	0.00
8027829.txt	1	0.00
8057036.txt	1	0.00
oph02035.txt	1	0.00
8016585.txt	1	0.00
719938.txt	1	4.43
456737.txt	1	49.67
8118497.txt	1	0.00
8125616.txt	1	0.00
613901.txt	1	71.00
452612.txt	1	2.85
68079.txt	1	12.00
534758.txt	1	11.40
445493.txt	1	15.00
8062114.txt	1	1.00
734457.txt	1	2.40
mw162830.txt	1	7.50
812478.txt	1	0.74
63716.txt	1	5.20
573168.txt	1	2.11
832244.txt	1	2.00
8071317.txt	1	0.00
106172.txt	1	4.00
oph05281.txt	1	0.00
mw24188.txt	1	0.00
115375.txt	1	0.33
459983.txt	1	43.00
oph01837.txt	1	0.00
37993.txt	1	3.00
111250.txt	1	4.43
489190.txt	1	0.50
8045594.txt	1	0.00
100687.txt	1	9.25
8133940.txt	1	0.00
400214.txt	1	25.00
502126.txt	1	9.25
mw203141.txt	1	0.00
8078688.txt	1	0.00
8085807.txt	1	0.00
mw39800.txt	1	0.00
381793.txt	1	0.30
596180.txt	1	6.73
866500.txt	1	8.38
889269.txt	1	13.00
855937.txt	1	1.00
581492.txt	1	6.56
875703.txt	1	0.42
129865.txt	1	11.33
op929.txt	1	0.00
885144.txt	1	3.71
7533.txt	1	43.25
mw77088.txt	1	0.00
407585.txt	1	0.00
144384.txt	1	394.00
246296.txt	1	36.00
403460.txt	1	0.09
16605.txt	1	2.82
618528.txt	1	8.00
242171.txt	1	1.83
614403.txt	1	2.46
8003521.txt	1	0.00
8126118.txt	1	0.00
416788.txt	1	22.50
8033409.txt	1	0.00
251374.txt	1	3.00
510450.txt	1	1.56
701627.txt	1	10.67
564229.txt	1	1.08
40327.txt	1	62.33
632809.txt	1	0.67
662016.txt	1	2.38
519862.txt	1	4.00
8027452.txt	1	1.00
7967866.txt	1	0.00
7987632.txt	1	0.00
mw75971.txt	1	0.00
mw11124.txt	1	0.00
8016889.txt	1	0.00
oph02339.txt	1	0.00
548831.txt	1	19.44
8046096.txt	1	1.00
101189.txt	1	4.39
7972944.txt	1	0.75
441672.txt	1	22.50
465563.txt	1	11.80
578719.txt	1	2.08
8045858.txt	1	0.00
8075065.txt	1	0.00
867002.txt	1	0.75
470641.txt	1	12.00
mw29739.txt	1	0.00
593238.txt	1	2.93
8060377.txt	1	6.33
mw49505.txt	1	0.00
661818.txt	1	64.50
oph01460.txt	1	0.00
mw58708.txt	1	0.00
mw116221.txt	1	0.00
237357.txt	1	40.75
131320.txt	1	1.67
17107.txt	1	19.00
517118.txt	1	4.20
mw129549.txt	1	0.00
oph10663.txt	1	0.00
8004023.txt	1	0.00
mw73227.txt	1	0.00
8085430.txt	1	0.00
130198.txt	1	50.25
140523.txt	1	0.67
757773.txt	1	0.20
222669.txt	1	0.59
596484.txt	1	1.20
96473.txt	1	11.00
8074867.txt	1	0.00
mw144068.txt	1	0.00
698396.txt	1	21.10
855560.txt	1	6.29
688955.txt	1	12.33
mw130502.txt	1	0.00
772292.txt	1	1.89
581796.txt	1	0.37
145810.txt	1	5.33
590999.txt	1	1.50
90988.txt	1	92.00
890526.txt	1	3.33
mw169121.txt	1	0.00
mw76473.txt	1	0.00
147894.txt	1	8.50
mw52582.txt	1	0.00
618151.txt	1	1.12
608710.txt	1	8.50
8116300.txt	1	0.00
607588.txt	1	40.00
25431.txt	1	9.00
5796.txt	1	9.57
8027716.txt	1	0.00
8105737.txt	1	0.00
8139069.txt	1	0.00
8101612.txt	1	2.00
729266.txt	1	2.00
544086.txt	1	30.25
534645.txt	1	0.22
mw6198.txt	1	0.00
8042235.txt	1	0.00
mw163636.txt	1	0.00
mw70988.txt	1	0.00
530520.txt	1	3.20
475268.txt	1	2.12
714578.txt	1	1.83
8120256.txt	1	0.00
mw183402.txt	1	0.00
8110815.txt	1	0.00
471143.txt	1	19.50
53278.txt	1	10.00
78331.txt	1	0.33
oph11165.txt	1	0.00
8045481.txt	1	0.00
111818.txt	1	7.62
8134746.txt	1	1.00
826855.txt	1	1.50
8075369.txt	1	0.00
563654.txt	1	0.60
8095135.txt	1	0.00
mw135129.txt	1	0.00
mw19921.txt	1	0.00
8071244.txt	1	4.40
856062.txt	1	1.12
8061803.txt	1	6.33
mw131004.txt	1	0.00
685332.txt	1	2.00
767478.txt	1	2.00
8091010.txt	1	6.33
845499.txt	1	0.80
876509.txt	1	13.00
490711.txt	1	6.00
8080447.txt	1	0.00
mw34440.txt	1	0.00
mw47768.txt	1	3.25
oph04970.txt	1	0.00
8059971.txt	1	0.00
8137992.txt	1	0.00
222292.txt	1	19.50
6298.txt	1	17.50
8074490.txt	1	0.00
8098381.txt	1	0.00
8106239.txt	1	0.00
164718.txt	1	4.44
170034.txt	1	4.00
777843.txt	1	11.00
mw134250.txt	1	0.00
599994.txt	1	10.00
501815.txt	1	4.07
535147.txt	1	0.00
511256.txt	1	14.67
8083693.txt	1	0.00
mw130806.txt	1	0.00
8111317.txt	1	0.00
898399.txt	1	62.50
138995.txt	1	2.63
7999001.txt	1	0.43
8007573.txt	1	0.00
mw76777.txt	1	0.00
447725.txt	1	27.00
mw72652.txt	1	0.00
638221.txt	1	9.00
8109485.txt	1	0.00
8105360.txt	1	0.00
808713.txt	1	5.80
oph02226.txt	1	0.00
8057227.txt	1	0.00
241860.txt	1	1.62
8012651.txt	1	0.25
647424.txt	1	8.00
452803.txt	1	2.18
58829.txt	1	6.00
8114563.txt	1	0.00
745211.txt	1	0.00
817916.txt	1	4.00
30813.txt	1	20.50
60020.txt	1	12.33
495338.txt	1	0.40
734648.txt	1	1.00
901253.txt	1	14.00
73348.txt	1	1.67
63907.txt	1	1.00
mw39067.txt	1	0.00
mw29626.txt	1	0.00
8071508.txt	1	0.00
641939.txt	1	7.71
851079.txt	1	1.67
8138494.txt	1	1.00
8041660.txt	1	0.00
mw105545.txt	1	0.00
635982.txt	1	25.00
768904.txt	1	2.50
587849.txt	1	3.00
7388924.txt	1	0.00
mw131308.txt	1	0.00
876132.txt	1	2.50
